code,date,stock_at,plenty_time,last_state_time,last_state,time_interval,hour,demand_rate
12808881,2020-04-14,2020-04-14 08:59:00,2020-04-14 09:05:00,2020-04-14 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-16,2020-04-15 09:02:00,2020-04-16 00:00:00,2020-04-16 00:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-17,2020-04-16 09:48:00,2020-04-17 08:45:00,2020-04-17 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-20,2020-04-20 08:50:00,2020-04-20 09:00:00,2020-04-20 09:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-21,2020-04-21 08:37:00,2020-04-21 08:45:00,2020-04-21 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-22,2020-04-21 08:37:00,2020-04-22 08:45:00,2020-04-22 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-23,2020-04-23 08:39:00,2020-04-23 08:45:00,2020-04-23 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-24,2020-04-23 08:39:00,2020-04-24 08:50:00,2020-04-24 08:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-04-27,2020-04-27 08:41:00,2020-04-27 08:50:00,2020-04-27 17:35:00,some,0 days 08:45:00.000000000,8.75,22.857142857142858
12808881,2020-04-28,2020-04-28 10:29:00,2020-04-28 10:35:00,2020-04-28 18:50:00,some,0 days 08:15:00.000000000,8.25,24.242424242424242
12808881,2020-04-29,2020-04-29 08:56:00,2020-04-29 09:05:00,2020-04-29 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-05-01,2020-04-30 09:11:00,2020-05-01 08:50:00,2020-05-01 08:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-05-04,2020-05-04 08:40:00,2020-05-04 08:50:00,2020-05-04 18:50:00,few,0 days 10:00:00.000000000,10.0,27.0
12808881,2020-05-05,2020-05-05 09:08:00,2020-05-05 09:15:00,2020-05-05 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-05-07,2020-05-06 09:18:00,2020-05-07 08:55:00,2020-05-07 08:55:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808881,2020-05-11,2020-05-11 08:42:00,2020-05-11 08:50:00,2020-05-11 19:20:00,few,0 days 10:30:00.000000000,10.5,25.714285714285715
12808946,2020-04-01,2020-04-01 07:29:00,2020-04-01 07:35:00,2020-04-01 07:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-02,2020-04-02 07:30:00,2020-04-02 07:40:00,2020-04-02 07:40:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-03,2020-04-02 07:30:00,2020-04-03 07:30:00,2020-04-03 07:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-06,2020-04-06 07:35:00,2020-04-06 07:40:00,2020-04-06 14:45:00,plenty,0 days 07:05:00.000000000,7.083333333333333,14.11764705882353
12808946,2020-04-07,2020-04-07 07:28:00,2020-04-07 07:35:00,2020-04-07 07:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-08,2020-04-07 07:28:00,2020-04-08 07:35:00,2020-04-08 07:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-09,2020-04-09 07:37:00,2020-04-09 07:45:00,2020-04-09 15:55:00,some,0 days 08:10:00.000000000,8.166666666666666,24.48979591836735
12808946,2020-04-10,2020-04-10 07:20:00,2020-04-10 07:30:00,2020-04-10 12:50:00,plenty,0 days 05:20:00.000000000,5.333333333333333,18.75
12808946,2020-04-13,2020-04-13 07:23:00,2020-04-13 07:25:00,2020-04-13 19:05:00,some,0 days 11:40:00.000000000,11.666666666666666,17.142857142857142
12808946,2020-04-14,2020-04-14 07:20:00,2020-04-14 07:30:00,2020-04-14 07:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-16,2020-04-14 07:20:00,2020-04-16 07:50:00,2020-04-16 08:05:00,plenty,0 days 00:15:00.000000000,0.25,400.0
12808946,2020-04-17,2020-04-16 07:56:00,2020-04-17 07:45:00,2020-04-17 16:15:00,plenty,0 days 08:30:00.000000000,8.5,11.764705882352942
12808946,2020-04-20,2020-04-20 07:32:00,2020-04-20 07:35:00,2020-04-20 16:25:00,few,0 days 08:50:00.000000000,8.833333333333334,30.566037735849054
12808946,2020-04-21,2020-04-21 07:42:00,2020-04-21 07:50:00,2020-04-21 10:35:00,some,0 days 02:45:00.000000000,2.75,72.72727272727273
12808946,2020-04-22,2020-04-22 07:28:00,2020-04-22 07:35:00,2020-04-22 07:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-23,2020-04-23 07:40:00,2020-04-23 07:50:00,2020-04-23 08:40:00,plenty,0 days 00:50:00.000000000,0.8333333333333334,120.0
12808946,2020-04-24,2020-04-24 07:43:00,2020-04-24 07:50:00,2020-04-24 07:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-04-27,2020-04-27 07:32:00,2020-04-27 07:35:00,2020-04-27 17:05:00,few,0 days 09:30:00.000000000,9.5,28.42105263157895
12808946,2020-04-28,2020-04-28 07:40:00,2020-04-28 07:45:00,2020-04-28 17:35:00,few,0 days 09:50:00.000000000,9.833333333333334,27.457627118644066
12808946,2020-04-29,2020-04-29 07:56:00,2020-04-29 08:05:00,2020-04-29 12:00:00,some,0 days 03:55:00.000000000,3.9166666666666665,51.06382978723404
12808946,2020-05-01,2020-05-01 07:44:00,2020-05-01 07:50:00,2020-05-01 07:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-05-04,2020-05-04 07:40:00,2020-05-04 07:45:00,2020-05-04 16:10:00,plenty,0 days 08:25:00.000000000,8.416666666666666,11.881188118811883
12808946,2020-05-05,2020-05-05 08:31:00,2020-05-05 08:40:00,2020-05-05 08:40:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-05-06,2020-05-06 07:39:00,2020-05-06 07:45:00,2020-05-06 07:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-05-07,2020-05-07 07:43:00,2020-05-07 07:50:00,2020-05-07 07:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-05-08,2020-05-08 07:45:00,2020-05-08 07:55:00,2020-05-08 07:55:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12808946,2020-05-11,2020-05-11 07:53:00,2020-05-11 07:55:00,2020-05-11 16:00:00,some,0 days 08:05:00.000000000,8.083333333333334,24.74226804123711
12809012,2020-04-01,2020-04-01 09:36:00,2020-04-01 11:35:00,2020-04-01 11:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12809012,2020-04-02,2020-04-02 09:34:00,2020-04-02 09:40:00,2020-04-02 09:40:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12809012,2020-04-03,2020-04-03 10:14:00,2020-04-03 10:20:00,2020-04-03 10:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12809012,2020-04-06,2020-04-06 08:50:00,2020-04-06 10:15:00,2020-04-06 16:45:00,some,0 days 06:30:00.000000000,6.5,30.76923076923077
12809012,2020-04-07,2020-04-07 09:14:00,2020-04-07 09:20:00,2020-04-07 17:50:00,few,0 days 08:30:00.000000000,8.5,31.764705882352942
12809012,2020-04-08,2020-04-08 08:55:00,2020-04-08 09:05:00,2020-04-08 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12809012,2020-04-27,2020-04-27 09:08:00,2020-04-27 10:45:00,2020-04-27 19:05:00,some,0 days 08:20:00.000000000,8.333333333333334,24.0
12809012,2020-04-28,2020-04-28 09:21:00,2020-04-28 11:45:00,2020-04-28 18:50:00,some,0 days 07:05:00.000000000,7.083333333333333,28.23529411764706
12809012,2020-04-29,2020-04-29 10:13:00,2020-04-29 10:20:00,2020-04-29 10:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12810801,2020-04-01,2020-04-01 12:45:00,2020-04-01 12:55:00,2020-04-01 19:35:00,empty,0 days 06:40:00.000000000,6.666666666666667,45.0
12810801,2020-04-02,2020-04-02 10:03:00,2020-04-02 10:10:00,2020-04-02 12:10:00,empty,0 days 02:00:00.000000000,2.0,150.0
12810801,2020-04-03,2020-04-03 09:52:00,2020-04-03 10:00:00,2020-04-03 12:20:00,few,0 days 02:20:00.000000000,2.3333333333333335,115.71428571428571
12810801,2020-04-06,2020-04-06 10:04:00,2020-04-06 10:10:00,2020-04-06 13:10:00,empty,0 days 03:00:00.000000000,3.0,100.0
12810801,2020-04-07,2020-04-07 10:02:00,2020-04-07 10:10:00,2020-04-07 12:15:00,empty,0 days 02:05:00.000000000,2.0833333333333335,144.0
12810801,2020-04-08,2020-04-08 12:59:00,2020-04-08 13:05:00,2020-04-08 16:35:00,empty,0 days 03:30:00.000000000,3.5,85.71428571428571
12810801,2020-04-09,2020-04-09 09:36:00,2020-04-09 09:45:00,2020-04-09 14:55:00,empty,0 days 05:10:00.000000000,5.166666666666667,58.064516129032256
12810801,2020-04-10,2020-04-10 09:38:00,2020-04-10 09:45:00,2020-04-10 12:45:00,empty,0 days 03:00:00.000000000,3.0,100.0
12810801,2020-04-13,2020-04-13 10:09:00,2020-04-13 10:15:00,2020-04-13 15:10:00,empty,0 days 04:55:00.000000000,4.916666666666667,61.01694915254237
12810801,2020-04-14,2020-04-14 10:03:00,2020-04-14 10:10:00,2020-04-14 13:50:00,empty,0 days 03:40:00.000000000,3.6666666666666665,81.81818181818183
12810801,2020-04-16,2020-04-16 10:13:00,2020-04-16 10:20:00,2020-04-16 18:20:00,empty,0 days 08:00:00.000000000,8.0,37.5
12810801,2020-04-17,2020-04-17 09:23:00,2020-04-17 09:30:00,2020-04-17 16:30:00,empty,0 days 07:00:00.000000000,7.0,42.857142857142854
12810801,2020-04-20,2020-04-20 10:08:00,2020-04-20 10:15:00,2020-04-20 16:10:00,few,0 days 05:55:00.000000000,5.916666666666667,45.63380281690141
12810801,2020-04-21,2020-04-21 10:07:00,2020-04-21 10:15:00,2020-04-21 15:10:00,few,0 days 04:55:00.000000000,4.916666666666667,54.91525423728813
12810801,2020-04-22,2020-04-22 11:59:00,2020-04-22 12:05:00,2020-04-22 15:15:00,few,0 days 03:10:00.000000000,3.1666666666666665,85.26315789473685
12810801,2020-04-23,2020-04-23 09:39:00,2020-04-23 09:45:00,2020-04-23 12:00:00,few,0 days 02:15:00.000000000,2.25,120.0
12810801,2020-04-24,2020-04-24 09:31:00,2020-04-24 09:40:00,2020-04-24 15:00:00,few,0 days 05:20:00.000000000,5.333333333333333,50.625
12810801,2020-04-27,2020-04-27 10:11:00,2020-04-27 10:20:00,2020-04-27 17:35:00,empty,0 days 07:15:00.000000000,7.25,41.37931034482759
12810801,2020-04-28,2020-04-28 10:04:00,2020-04-28 10:10:00,2020-04-28 15:05:00,empty,0 days 04:55:00.000000000,4.916666666666667,61.01694915254237
12810801,2020-05-01,2020-05-01 10:16:00,2020-05-01 10:25:00,2020-05-01 16:10:00,empty,0 days 05:45:00.000000000,5.75,52.17391304347826
12810801,2020-05-04,2020-05-04 11:04:00,2020-05-04 11:10:00,2020-05-04 16:10:00,empty,0 days 05:00:00.000000000,5.0,60.0
12810801,2020-05-06,2020-05-06 11:32:00,2020-05-06 11:40:00,2020-05-06 15:30:00,empty,0 days 03:50:00.000000000,3.8333333333333335,78.26086956521739
12810801,2020-05-07,2020-05-07 09:36:00,2020-05-07 09:45:00,2020-05-07 13:30:00,empty,0 days 03:45:00.000000000,3.75,80.0
12810801,2020-05-11,2020-05-11 10:28:00,2020-05-11 10:35:00,2020-05-11 13:20:00,empty,0 days 02:45:00.000000000,2.75,109.0909090909091
12811068,2020-04-06,2020-04-06 09:52:00,2020-04-06 10:45:00,2020-04-06 19:45:00,few,0 days 09:00:00.000000000,9.0,30.0
12811068,2020-04-07,2020-04-07 12:27:00,2020-04-07 13:05:00,2020-04-07 18:35:00,some,0 days 05:30:00.000000000,5.5,36.36363636363637
12811068,2020-04-08,2020-04-08 15:03:00,2020-04-08 15:30:00,2020-04-08 15:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-04-13,2020-04-13 10:06:00,2020-04-13 11:35:00,2020-04-13 20:40:00,some,0 days 09:05:00.000000000,9.083333333333334,22.01834862385321
12811068,2020-04-14,2020-04-14 12:13:00,2020-04-14 19:20:00,2020-04-14 19:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-04-17,2020-04-16 12:38:00,2020-04-17 12:35:00,2020-04-17 12:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-04-20,2020-04-20 09:42:00,2020-04-20 11:35:00,2020-04-20 11:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-04-23,2020-04-23 15:00:00,2020-04-23 18:25:00,2020-04-23 18:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-04-27,2020-04-27 09:34:00,2020-04-27 19:10:00,2020-04-27 19:40:00,plenty,0 days 00:30:00.000000000,0.5,200.0
12811068,2020-04-28,2020-04-28 13:44:00,2020-04-28 18:15:00,2020-04-28 18:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-05-04,2020-05-02 13:08:00,2020-05-04 00:00:00,2020-05-04 19:35:00,plenty,0 days 19:35:00.000000000,19.583333333333332,5.1063829787234045
12811068,2020-05-07,2020-05-06 14:57:00,2020-05-07 16:15:00,2020-05-07 16:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12811068,2020-05-11,2020-05-11 09:29:00,2020-05-11 09:35:00,2020-05-11 16:55:00,plenty,0 days 07:20:00.000000000,7.333333333333333,13.636363636363637
12812170,2020-04-01,2020-04-01 08:33:00,2020-04-01 08:40:00,2020-04-01 14:00:00,plenty,0 days 05:20:00.000000000,5.333333333333333,18.75
12812170,2020-04-02,2020-04-02 08:28:00,2020-04-02 13:30:00,2020-04-02 13:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-03,2020-04-03 08:27:00,2020-04-03 13:45:00,2020-04-03 13:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-06,2020-04-06 08:21:00,2020-04-06 08:30:00,2020-04-06 18:00:00,some,0 days 09:30:00.000000000,9.5,21.05263157894737
12812170,2020-04-07,2020-04-07 09:23:00,2020-04-07 09:30:00,2020-04-07 18:40:00,some,0 days 09:10:00.000000000,9.166666666666666,21.81818181818182
12812170,2020-04-08,2020-04-08 08:48:00,2020-04-08 09:15:00,2020-04-08 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-09,2020-04-08 08:48:00,2020-04-09 08:45:00,2020-04-09 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-10,2020-04-10 08:38:00,2020-04-10 08:45:00,2020-04-10 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-13,2020-04-13 08:38:00,2020-04-13 08:45:00,2020-04-13 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-14,2020-04-14 08:43:00,2020-04-14 08:50:00,2020-04-14 08:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-16,2020-04-15 10:23:00,2020-04-16 08:45:00,2020-04-16 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-17,2020-04-16 10:23:00,2020-04-17 08:55:00,2020-04-17 21:00:00,plenty,0 days 12:05:00.000000000,12.083333333333334,8.275862068965516
12812170,2020-04-20,2020-04-20 08:26:00,2020-04-20 08:30:00,2020-04-20 08:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-21,2020-04-20 08:26:00,2020-04-21 08:45:00,2020-04-21 20:15:00,plenty,0 days 11:30:00.000000000,11.5,8.695652173913043
12812170,2020-04-23,2020-04-23 08:38:00,2020-04-23 08:45:00,2020-04-23 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-04-27,2020-04-27 08:42:00,2020-04-27 08:50:00,2020-04-27 08:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-01,2020-04-29 09:08:00,2020-05-01 10:00:00,2020-05-01 10:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-04,2020-05-04 08:40:00,2020-05-04 08:50:00,2020-05-04 08:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-06,2020-05-06 08:38:00,2020-05-06 08:45:00,2020-05-06 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-07,2020-05-07 08:27:00,2020-05-07 08:35:00,2020-05-07 08:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-08,2020-05-08 08:35:00,2020-05-08 08:45:00,2020-05-08 08:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812170,2020-05-11,2020-05-11 08:59:00,2020-05-11 09:05:00,2020-05-11 09:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12812901,2020-04-01,2020-04-01 10:29:00,2020-04-01 10:40:00,2020-04-01 16:05:00,some,0 days 05:25:00.000000000,5.416666666666667,36.92307692307692
12812901,2020-04-02,2020-04-02 10:37:00,2020-04-02 10:45:00,2020-04-02 21:00:00,empty,0 days 10:15:00.000000000,10.25,29.26829268292683
12812901,2020-04-03,2020-04-03 08:48:00,2020-04-03 08:55:00,2020-04-03 17:05:00,some,0 days 08:10:00.000000000,8.166666666666666,24.48979591836735
12812901,2020-04-06,2020-04-04 10:44:00,2020-04-06 00:00:00,2020-04-06 21:25:00,empty,0 days 21:25:00.000000000,21.416666666666668,14.007782101167315
12812901,2020-04-07,2020-04-07 08:58:00,2020-04-07 09:05:00,2020-04-07 20:50:00,empty,0 days 11:45:00.000000000,11.75,25.53191489361702
12812901,2020-04-08,2020-04-08 09:00:00,2020-04-08 09:10:00,2020-04-08 20:35:00,empty,0 days 11:25:00.000000000,11.416666666666666,26.277372262773724
12812901,2020-04-09,2020-04-09 11:35:00,2020-04-09 11:45:00,2020-04-09 22:15:00,empty,0 days 10:30:00.000000000,10.5,28.571428571428573
12812901,2020-04-10,2020-04-10 08:49:00,2020-04-10 08:55:00,2020-04-10 19:50:00,empty,0 days 10:55:00.000000000,10.916666666666666,27.480916030534353
12812901,2020-04-13,2020-04-13 09:52:00,2020-04-13 10:00:00,2020-04-13 22:55:00,empty,0 days 12:55:00.000000000,12.916666666666666,23.225806451612904
12812901,2020-04-14,2020-04-14 08:57:00,2020-04-14 09:05:00,2020-04-14 21:00:00,empty,0 days 11:55:00.000000000,11.916666666666666,25.174825174825177
12812901,2020-04-16,2020-04-16 09:04:00,2020-04-16 09:10:00,2020-04-16 20:40:00,empty,0 days 11:30:00.000000000,11.5,26.08695652173913
12812901,2020-04-20,2020-04-20 09:03:00,2020-04-20 09:10:00,2020-04-20 21:20:00,some,0 days 12:10:00.000000000,12.166666666666666,16.438356164383563
12812901,2020-04-21,2020-04-21 08:54:00,2020-04-21 09:00:00,2020-04-21 20:35:00,empty,0 days 11:35:00.000000000,11.583333333333334,25.899280575539567
12812901,2020-04-22,2020-04-22 08:56:00,2020-04-22 09:05:00,2020-04-22 20:15:00,empty,0 days 11:10:00.000000000,11.166666666666666,26.865671641791046
12812901,2020-04-23,2020-04-23 09:37:00,2020-04-23 09:45:00,2020-04-23 23:00:00,empty,0 days 13:15:00.000000000,13.25,22.641509433962263
12812901,2020-04-24,2020-04-24 08:52:00,2020-04-24 09:00:00,2020-04-24 19:10:00,empty,0 days 10:10:00.000000000,10.166666666666666,29.508196721311478
12812901,2020-04-27,2020-04-27 09:30:00,2020-04-27 09:40:00,2020-04-27 20:05:00,empty,0 days 10:25:00.000000000,10.416666666666666,28.8
12812901,2020-04-28,2020-04-28 09:44:00,2020-04-28 09:50:00,2020-04-28 21:20:00,empty,0 days 11:30:00.000000000,11.5,26.08695652173913
12812901,2020-04-29,2020-04-29 09:50:00,2020-04-29 10:00:00,2020-04-29 21:10:00,empty,0 days 11:10:00.000000000,11.166666666666666,26.865671641791046
12812901,2020-05-01,2020-05-01 10:40:00,2020-05-01 10:50:00,2020-05-01 20:30:00,empty,0 days 09:40:00.000000000,9.666666666666666,31.03448275862069
12812901,2020-05-04,2020-05-04 09:48:00,2020-05-04 09:55:00,2020-05-04 20:00:00,empty,0 days 10:05:00.000000000,10.083333333333334,29.752066115702476
12812901,2020-05-06,2020-05-06 09:41:00,2020-05-06 09:50:00,2020-05-06 20:20:00,empty,0 days 10:30:00.000000000,10.5,28.571428571428573
12812901,2020-05-07,2020-05-07 09:43:00,2020-05-07 09:50:00,2020-05-07 20:20:00,empty,0 days 10:30:00.000000000,10.5,28.571428571428573
12812901,2020-05-08,2020-05-08 10:21:00,2020-05-08 10:30:00,2020-05-08 21:05:00,empty,0 days 10:35:00.000000000,10.583333333333334,28.346456692913385
12812901,2020-05-11,2020-05-11 09:41:00,2020-05-11 09:50:00,2020-05-11 19:55:00,empty,0 days 10:05:00.000000000,10.083333333333334,29.752066115702476
12813770,2020-04-01,2020-04-01 10:53:00,2020-04-01 11:00:00,2020-04-01 19:45:00,empty,0 days 08:45:00.000000000,8.75,34.285714285714285
12813770,2020-04-02,2020-04-02 10:47:00,2020-04-02 10:55:00,2020-04-02 17:00:00,some,0 days 06:05:00.000000000,6.083333333333333,32.87671232876713
12813770,2020-04-03,2020-04-03 09:25:00,2020-04-03 09:35:00,2020-04-03 18:05:00,some,0 days 08:30:00.000000000,8.5,23.529411764705884
12813770,2020-04-06,2020-04-06 09:41:00,2020-04-06 09:50:00,2020-04-06 20:40:00,empty,0 days 10:50:00.000000000,10.833333333333334,27.69230769230769
12813770,2020-04-07,2020-04-07 09:19:00,2020-04-07 09:25:00,2020-04-07 19:20:00,some,0 days 09:55:00.000000000,9.916666666666666,20.16806722689076
12813770,2020-04-08,2020-04-08 10:26:00,2020-04-08 10:35:00,2020-04-08 10:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-09,2020-04-09 10:43:00,2020-04-09 10:50:00,2020-04-09 10:50:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-10,2020-04-10 10:35:00,2020-04-10 10:45:00,2020-04-10 18:50:00,some,0 days 08:05:00.000000000,8.083333333333334,24.74226804123711
12813770,2020-04-13,2020-04-13 09:42:00,2020-04-13 09:50:00,2020-04-13 19:05:00,few,0 days 09:15:00.000000000,9.25,29.18918918918919
12813770,2020-04-14,2020-04-14 09:23:00,2020-04-14 09:30:00,2020-04-14 09:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-16,2020-04-16 09:15:00,2020-04-16 09:25:00,2020-04-16 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-17,2020-04-16 09:15:00,2020-04-17 09:25:00,2020-04-17 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-20,2020-04-20 09:50:00,2020-04-20 10:00:00,2020-04-20 10:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-21,2020-04-20 09:50:00,2020-04-21 09:15:00,2020-04-21 11:55:00,plenty,0 days 02:40:00.000000000,2.6666666666666665,37.5
12813770,2020-04-27,2020-04-27 09:29:00,2020-04-27 09:35:00,2020-04-27 09:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-04-29,2020-04-29 10:47:00,2020-04-29 10:55:00,2020-04-29 18:50:00,plenty,0 days 07:55:00.000000000,7.916666666666667,12.631578947368421
12813770,2020-05-04,2020-05-04 12:43:00,2020-05-04 12:50:00,2020-05-04 18:05:00,some,0 days 05:15:00.000000000,5.25,38.095238095238095
12813770,2020-05-05,2020-05-05 08:48:00,2020-05-05 08:55:00,2020-05-05 08:55:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12813770,2020-05-11,2020-05-11 09:56:00,2020-05-11 10:05:00,2020-05-11 10:05:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-01,2020-04-01 10:50:00,2020-04-01 11:00:00,2020-04-01 11:00:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-06,2020-04-06 10:42:00,2020-04-06 10:50:00,2020-04-06 18:45:00,some,0 days 07:55:00.000000000,7.916666666666667,25.263157894736842
12814164,2020-04-07,2020-04-07 11:03:00,2020-04-07 11:10:00,2020-04-07 18:35:00,some,0 days 07:25:00.000000000,7.416666666666667,26.96629213483146
12814164,2020-04-08,2020-04-08 10:29:00,2020-04-08 10:35:00,2020-04-08 10:35:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-09,2020-04-08 10:29:00,2020-04-09 09:15:00,2020-04-09 10:35:00,plenty,0 days 01:20:00.000000000,1.3333333333333333,75.0
12814164,2020-04-10,2020-04-09 10:28:00,2020-04-10 09:15:00,2020-04-10 10:55:00,plenty,0 days 01:40:00.000000000,1.6666666666666667,60.0
12814164,2020-04-13,2020-04-13 10:35:00,2020-04-13 10:45:00,2020-04-13 10:45:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-16,2020-04-15 13:55:00,2020-04-16 09:10:00,2020-04-16 09:10:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-17,2020-04-16 09:54:00,2020-04-17 09:20:00,2020-04-17 09:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-20,2020-04-20 09:18:00,2020-04-20 09:25:00,2020-04-20 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-21,2020-04-20 09:18:00,2020-04-21 09:25:00,2020-04-21 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-23,2020-04-22 09:51:00,2020-04-23 09:20:00,2020-04-23 09:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-24,2020-04-23 09:46:00,2020-04-24 09:20:00,2020-04-24 09:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-27,2020-04-27 09:17:00,2020-04-27 09:25:00,2020-04-27 09:25:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-28,2020-04-27 09:17:00,2020-04-28 09:15:00,2020-04-28 09:15:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-04-29,2020-04-28 11:03:00,2020-04-29 09:20:00,2020-04-29 16:50:00,some,0 days 07:30:00.000000000,7.5,26.666666666666668
12814164,2020-05-01,2020-05-01 12:24:00,2020-05-01 12:30:00,2020-05-01 12:30:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
12814164,2020-05-04,2020-05-04 09:09:00,2020-05-04 10:40:00,2020-05-04 16:50:00,plenty,0 days 06:10:00.000000000,6.166666666666667,16.216216216216214
12814164,2020-05-06,2020-05-04 09:09:00,2020-05-06 09:20:00,2020-05-06 09:20:00,plenty,0 days 00:00:00.000000000,0.0,8.333333333333334
